timestamp, displacement_truth, speed_noisy, speed_truth, acc_truth
1.001000,-0.15028262664899572,0.6696056011969026,1.4496077300286991,1.776769619119285
1.006000,-0.14300852809807285,2.7464498179358965,1.4581957167023674,1.6287617606084064
1.011000,-0.13569371119632373,0.9034053002770372,1.466042939583787,1.4804073285896258
1.016000,-0.12834188464740054,1.4332259662012306,1.4731478227990948,1.3317848935705305
1.021000,-0.12095676385436444,2.527348315865596,1.4795091840211865,1.1829733589309277
1.026000,-0.11354206894724542,0.8699923928146813,1.4851262359906268,1.0340518888505732
1.031000,-0.10610152280408512,1.6066229084158028,1.4899985876728667,0.8850998346165968
1.036000,-0.09863884906730486,1.4838079286441321,1.4941262450441046,0.7361966595247431
1.041000,-0.09115777015727583,1.1791577039137981,1.4975096114991877,0.5874218625948155
1.046000,-0.0836620052849982,0.7187561945876708,1.500149487876082,0.43885490132594795
1.051000,-0.07615526846581949,2.3666300971049754,1.502047072092564,0.29057511372145295
1.056000,-0.0686412665361416,0.014071815980839508,1.5032039583919494,0.14266163981603408
1.061000,-0.06112369717507727,-0.11484000125994154,1.503622136195835,-0.0048066570599554215
1.066000,-0.05360624693302451,1.114959109975361,1.503303988563016,-0.1517512690437557
1.071000,-0.046092589269127106,0.8206638940574313,1.502252290254905,-0.2980941222958423
1.076000,-0.0385863825995849,1.5854768283965623,1.5004702054089656,-0.44375765511437626
1.081000,-0.031091268358766154,1.0360983404566886,1.4979612848228248,-0.5886648953774511
1.086000,-0.023610869075057595,1.201975226845183,1.494729462852882,-0.7327395370858325
1.091000,-0.016148786463365313,1.7552064660219917,1.4907790539323627,-0.8759060157836416
1.096000,-0.008708599536151548,1.6961695700326493,1.486114748714859,-1.01808958264023
1.101000,-0.0012938627348590044,3.742678014014513,1.4807416098504778,-1.1592163769832733
1.106000,0.006091895916464363,2.69903732570219,1.4746650674027442,-1.2992134970808464
1.111000,0.013445176633570964,1.6038306662005088,1.46789091391541,-1.4380090689788718
1.116000,0.020762509668728984,1.8816377415146306,1.4604252991392592,-1.5755323132097927
1.121000,0.028040457080080242,1.326414597343611,1.45227472442991,-1.7117136091985774
1.126000,0.035275614472030675,2.6110485094047116,1.4434460368284527,-1.8464845572031117
1.131000,0.04246461270512522,3.1258951570702442,1.4339464228375645,-1.9797780376376477
1.136000,0.04960411957392434,1.9108000174315074,1.423783401906462,-2.1115282676401446
